,DriverId,TeamId,Position_Race,ClassifiedPosition,GridPosition,Time,Status,RaceDate,TotalLaps,Position_Qual,Q1_Qual,Q2_Qual,Q3_Qual,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,RaceName,TotalLength,Finished
760,hamilton,mercedes,1,1,3,5808.904,Finished,10/27/2019 19:10,71,4.0,0 days 00:01:16.424000,0 days 00:01:15.721000,0 days 00:01:15.262000,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
761,vettel,ferrari,2,2,2,5810.67,Finished,10/27/2019 19:10,71,3.0,0 days 00:01:16.696000,0 days 00:01:15.914000,0 days 00:01:15.170000,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
762,bottas,mercedes,3,3,6,5812.457,Finished,10/27/2019 19:10,71,6.0,0 days 00:01:17.062000,0 days 00:01:15.852000,0 days 00:01:15.338000,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
763,leclerc,ferrari,4,4,1,5815.272,Finished,10/27/2019 19:10,71,2.0,0 days 00:01:16.364000,0 days 00:01:16.219000,0 days 00:01:15.024000,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
764,albon,red_bull,5,5,5,5830.303,Finished,10/27/2019 19:10,71,5.0,0 days 00:01:16.175000,0 days 00:01:16.574000,0 days 00:01:15.336000,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
765,max_verstappen,red_bull,6,6,4,5877.711,Finished,10/27/2019 19:10,71,1.0,0 days 00:01:15.949000,0 days 00:01:16.136000,0 days 00:01:14.758000,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
766,perez,racing_point,7,7,11,5882.723,Finished,10/27/2019 19:10,71,11.0,0 days 00:01:17.465000,0 days 00:01:16.687000,,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
767,ricciardo,renault,8,8,13,5883.828,Finished,10/27/2019 19:10,71,13.0,0 days 00:01:17.270000,0 days 00:01:16.933000,,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
768,gasly,toro_rosso,9,9,10,,+1 Lap,10/27/2019 19:10,71,10.0,0 days 00:01:17.065000,0 days 00:01:16.679000,0 days 00:01:16.586000,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
769,hulkenberg,renault,10,10,12,,+1 Lap,10/27/2019 19:10,71,12.0,0 days 00:01:17.608000,0 days 00:01:16.885000,,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
770,kvyat,toro_rosso,11,11,9,,+1 Lap,10/27/2019 19:10,71,9.0,0 days 00:01:17.041000,0 days 00:01:16.657000,0 days 00:01:16.469000,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
771,stroll,racing_point,12,12,16,,+1 Lap,10/27/2019 19:10,71,16.0,0 days 00:01:18.065000,,,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
772,sainz,mclaren,13,13,7,,+1 Lap,10/27/2019 19:10,71,7.0,0 days 00:01:17.044000,0 days 00:01:16.267000,0 days 00:01:16.014000,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
773,giovinazzi,alfa,14,14,15,,+1 Lap,10/27/2019 19:10,71,15.0,0 days 00:01:17.794000,0 days 00:01:17.269000,,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
774,kevin_magnussen,haas,15,15,17,,+2 Laps,10/27/2019 19:10,71,17.0,0 days 00:01:18.436000,,,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
775,russell,williams,16,16,19,,+2 Laps,10/27/2019 19:10,71,19.0,0 days 00:01:18.823000,,,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
776,grosjean,haas,17,17,18,,+2 Laps,10/27/2019 19:10,71,18.0,0 days 00:01:18.599000,,,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
777,kubica,williams,18,18,20,,+2 Laps,10/27/2019 19:10,71,20.0,0 days 00:01:20.179000,,,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,1
778,raikkonen,alfa,19,R,14,,Overheating,10/27/2019 19:10,71,14.0,0 days 00:01:17.225000,0 days 00:01:16.967000,,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,0
779,norris,mclaren,20,R,8,,Withdrew,10/27/2019 19:10,71,8.0,0 days 00:01:17.092000,0 days 00:01:16.447000,0 days 00:01:16.322000,23.203030303030303,46.28787878787879,780.5090909,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,2019,Mexican Grand Prix,305584,0
780,bottas,mercedes,1,1,1,5635.653,Finished,11/3/2019 19:10,56,1.0,0 days 00:01:33.750000,0 days 00:01:33.160000,0 days 00:01:32.029000,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
781,hamilton,mercedes,2,2,5,5639.801,Finished,11/3/2019 19:10,56,5.0,0 days 00:01:33.454000,0 days 00:01:33.045000,0 days 00:01:32.321000,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
782,max_verstappen,red_bull,3,3,3,5640.655,Finished,11/3/2019 19:10,56,3.0,0 days 00:01:33.549000,0 days 00:01:33.120000,0 days 00:01:32.096000,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
783,leclerc,ferrari,4,4,4,5687.892,Finished,11/3/2019 19:10,56,4.0,0 days 00:01:33.988000,0 days 00:01:32.760000,0 days 00:01:32.137000,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
784,albon,red_bull,5,5,6,5713.691,Finished,11/3/2019 19:10,56,6.0,0 days 00:01:33.984000,0 days 00:01:32.898000,0 days 00:01:32.548000,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
785,ricciardo,renault,6,6,9,5726.019,Finished,11/3/2019 19:10,56,9.0,0 days 00:01:33.835000,0 days 00:01:33.608000,0 days 00:01:33.488000,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
786,norris,mclaren,7,7,8,5726.417,Finished,11/3/2019 19:10,56,8.0,0 days 00:01:33.353000,0 days 00:01:33.316000,0 days 00:01:33.175000,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
787,sainz,mclaren,8,8,7,,+1 Lap,11/3/2019 19:10,56,7.0,0 days 00:01:33.916000,0 days 00:01:33.422000,0 days 00:01:32.847000,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
788,hulkenberg,renault,9,9,11,,+1 Lap,11/3/2019 19:10,56,11.0,0 days 00:01:34.092000,0 days 00:01:33.815000,,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
789,perez,racing_point,10,10,20,,+1 Lap,11/3/2019 19:10,56,19.0,0 days 00:01:35.808000,,,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
790,raikkonen,alfa,11,11,17,,+1 Lap,11/3/2019 19:10,56,17.0,0 days 00:01:34.369000,,,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
791,kvyat,toro_rosso,12,12,13,,+1 Lap,11/3/2019 19:10,56,13.0,0 days 00:01:34.138000,0 days 00:01:33.989000,,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
792,stroll,racing_point,13,13,14,,+1 Lap,11/3/2019 19:10,56,14.0,0 days 00:01:33.921000,0 days 00:01:34.100000,,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
793,giovinazzi,alfa,14,14,16,,+1 Lap,11/3/2019 19:10,56,16.0,0 days 00:01:34.226000,,,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
794,grosjean,haas,15,15,15,,+1 Lap,11/3/2019 19:10,56,15.0,0 days 00:01:34.161000,0 days 00:01:34.158000,,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
795,gasly,toro_rosso,16,16,10,,Suspension,11/3/2019 19:10,56,10.0,0 days 00:01:33.556000,0 days 00:01:33.715000,0 days 00:01:33.601000,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
796,russell,williams,17,17,18,,+2 Laps,11/3/2019 19:10,56,18.0,0 days 00:01:35.372000,,,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
797,kevin_magnussen,haas,18,18,12,,Brakes,11/3/2019 19:10,56,12.0,0 days 00:01:33.812000,0 days 00:01:33.979000,,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,1
798,kubica,williams,19,R,19,,Oil leak,11/3/2019 19:10,56,20.0,0 days 00:01:35.889000,,,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,0
799,vettel,ferrari,20,R,2,,Suspension,11/3/2019 19:10,56,2.0,0 days 00:01:33.766000,0 days 00:01:33.782000,0 days 00:01:32.041000,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,2019,United States Grand Prix,308728,0
800,max_verstappen,red_bull,1,1,1,5594.678,Finished,11/17/2019 17:10,71,1.0,0 days 00:01:08.242000,0 days 00:01:07.503000,0 days 00:01:07.508000,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
801,gasly,toro_rosso,2,2,6,5600.755,Finished,11/17/2019 17:10,71,7.0,0 days 00:01:08.909000,0 days 00:01:08.770000,0 days 00:01:08.837000,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
802,sainz,mclaren,3,3,20,5603.574,Finished,11/17/2019 17:10,71,20.0,,,,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
803,raikkonen,alfa,4,4,8,5604.13,Finished,11/17/2019 17:10,71,9.0,0 days 00:01:09.276000,0 days 00:01:08.858000,0 days 00:01:08.984000,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
804,giovinazzi,alfa,5,5,12,5604.879,Finished,11/17/2019 17:10,71,13.0,0 days 00:01:09.175000,0 days 00:01:08.919000,,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
805,ricciardo,renault,6,6,11,5605.219,Finished,11/17/2019 17:10,71,12.0,0 days 00:01:09.086000,0 days 00:01:08.903000,,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
806,hamilton,mercedes,7,7,3,5605.817,Finished,11/17/2019 17:10,71,3.0,0 days 00:01:08.614000,0 days 00:01:08.088000,0 days 00:01:07.699000,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
807,norris,mclaren,8,8,10,5605.882,Finished,11/17/2019 17:10,71,11.0,0 days 00:01:08.891000,0 days 00:01:08.868000,,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
808,perez,racing_point,9,9,15,5606.207,Finished,11/17/2019 17:10,71,15.0,0 days 00:01:09.288000,0 days 00:01:09.035000,,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
809,kvyat,toro_rosso,10,10,16,5606.609,Finished,11/17/2019 17:10,71,16.0,0 days 00:01:09.320000,,,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
810,kevin_magnussen,haas,11,11,9,5607.41,Finished,11/17/2019 17:10,71,10.0,0 days 00:01:08.875000,0 days 00:01:08.803000,0 days 00:01:09.037000,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
811,russell,williams,12,12,18,5608.277,Finished,11/17/2019 17:10,71,18.0,0 days 00:01:10.126000,,,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
812,grosjean,haas,13,13,7,5608.925,Finished,11/17/2019 17:10,71,8.0,0 days 00:01:09.197000,0 days 00:01:08.705000,0 days 00:01:08.854000,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
813,albon,red_bull,14,14,5,5609.605,Finished,11/17/2019 17:10,71,6.0,0 days 00:01:08.503000,0 days 00:01:08.117000,0 days 00:01:07.935000,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
814,hulkenberg,renault,15,15,13,5612.737,Finished,11/17/2019 17:10,71,14.0,0 days 00:01:09.050000,0 days 00:01:08.921000,,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
815,kubica,williams,16,16,19,,+1 Lap,11/17/2019 17:10,71,19.0,0 days 00:01:10.614000,,,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
816,vettel,ferrari,17,17,2,,Collision,11/17/2019 17:10,71,2.0,0 days 00:01:08.556000,0 days 00:01:08.050000,0 days 00:01:07.631000,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
817,leclerc,ferrari,18,18,14,,Collision,11/17/2019 17:10,71,4.0,0 days 00:01:08.496000,0 days 00:01:07.888000,0 days 00:01:07.728000,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
818,stroll,racing_point,19,19,17,,Suspension,11/17/2019 17:10,71,17.0,0 days 00:01:09.536000,,,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,1
819,bottas,mercedes,20,R,4,,Power Unit,11/17/2019 17:10,71,5.0,0 days 00:01:08.545000,0 days 00:01:08.232000,0 days 00:01:07.874000,21.016793893129773,60.28931297709924,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,2019,Brazilian Grand Prix,305939,0
820,hamilton,mercedes,1,1,1,5645.715,Finished,12/1/2019 13:10,55,1.0,0 days 00:01:35.851000,0 days 00:01:35.634000,0 days 00:01:34.779000,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
821,max_verstappen,red_bull,2,2,2,5662.487,Finished,12/1/2019 13:10,55,3.0,0 days 00:01:36.390000,0 days 00:01:36.275000,0 days 00:01:35.139000,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
822,leclerc,ferrari,3,3,3,5689.15,Finished,12/1/2019 13:10,55,4.0,0 days 00:01:36.478000,0 days 00:01:35.543000,0 days 00:01:35.219000,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
823,bottas,mercedes,4,4,20,5690.094,Finished,12/1/2019 13:10,55,2.0,0 days 00:01:36.200000,0 days 00:01:35.674000,0 days 00:01:34.973000,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
824,vettel,ferrari,5,5,4,5710.072,Finished,12/1/2019 13:10,55,5.0,0 days 00:01:36.963000,0 days 00:01:35.786000,0 days 00:01:35.339000,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
825,albon,red_bull,6,6,5,5714.92,Finished,12/1/2019 13:10,55,6.0,0 days 00:01:36.102000,0 days 00:01:36.718000,0 days 00:01:35.682000,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
826,perez,racing_point,7,7,10,,+1 Lap,12/1/2019 13:10,55,11.0,0 days 00:01:36.961000,0 days 00:01:37.055000,,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
827,norris,mclaren,8,8,6,,+1 Lap,12/1/2019 13:10,55,7.0,0 days 00:01:37.545000,0 days 00:01:36.764000,0 days 00:01:36.436000,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
828,kvyat,toro_rosso,9,9,13,,+1 Lap,12/1/2019 13:10,55,14.0,0 days 00:01:37.683000,0 days 00:01:37.141000,,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
829,sainz,mclaren,10,10,8,,+1 Lap,12/1/2019 13:10,55,9.0,0 days 00:01:37.358000,0 days 00:01:36.308000,0 days 00:01:36.459000,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
830,ricciardo,renault,11,11,7,,+1 Lap,12/1/2019 13:10,55,8.0,0 days 00:01:37.106000,0 days 00:01:36.785000,0 days 00:01:36.456000,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
831,hulkenberg,renault,12,12,9,,+1 Lap,12/1/2019 13:10,55,10.0,0 days 00:01:37.506000,0 days 00:01:36.859000,0 days 00:01:36.710000,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
832,raikkonen,alfa,13,13,17,,+1 Lap,12/1/2019 13:10,55,18.0,0 days 00:01:38.383000,,,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
833,kevin_magnussen,haas,14,14,14,,+1 Lap,12/1/2019 13:10,55,15.0,0 days 00:01:37.710000,0 days 00:01:37.254000,,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
834,grosjean,haas,15,15,15,,+1 Lap,12/1/2019 13:10,55,16.0,0 days 00:01:38.051000,,,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
835,giovinazzi,alfa,16,16,16,,+1 Lap,12/1/2019 13:10,55,17.0,0 days 00:01:38.114000,,,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
836,russell,williams,17,17,18,,+1 Lap,12/1/2019 13:10,55,19.0,0 days 00:01:38.717000,,,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
837,gasly,toro_rosso,18,18,11,,+2 Laps,12/1/2019 13:10,55,12.0,0 days 00:01:37.198000,0 days 00:01:37.089000,,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
838,kubica,williams,19,19,19,,+2 Laps,12/1/2019 13:10,55,20.0,0 days 00:01:39.236000,,,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,1
839,stroll,racing_point,20,R,12,,Brakes,12/1/2019 13:10,55,13.0,0 days 00:01:37.528000,0 days 00:01:37.103000,,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,2019,Abu Dhabi Grand Prix,290455,0
840,bottas,mercedes,1,1,1,5455.739,Finished,7/5/2020 13:10,71,1.0,0 days 00:01:04.111000,0 days 00:01:03.015000,0 days 00:01:02.939000,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,1
841,leclerc,ferrari,2,2,7,5458.439,Finished,7/5/2020 13:10,71,7.0,0 days 00:01:04.500000,0 days 00:01:04.041000,0 days 00:01:03.923000,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,1
842,norris,mclaren,3,3,3,5461.23,Finished,7/5/2020 13:10,71,4.0,0 days 00:01:04.606000,0 days 00:01:03.819000,0 days 00:01:03.626000,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,1
843,hamilton,mercedes,4,4,5,5461.428,Finished,7/5/2020 13:10,71,2.0,0 days 00:01:04.198000,0 days 00:01:03.096000,0 days 00:01:02.951000,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,1
844,sainz,mclaren,5,5,8,5464.642,Finished,7/5/2020 13:10,71,8.0,0 days 00:01:04.537000,0 days 00:01:03.971000,0 days 00:01:03.971000,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,1
845,perez,racing_point,6,6,6,5470.831,Finished,7/5/2020 13:10,71,6.0,0 days 00:01:04.543000,0 days 00:01:03.860000,0 days 00:01:03.868000,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,1
846,gasly,alphatauri,7,7,12,5472.421,Finished,7/5/2020 13:10,71,12.0,0 days 00:01:04.603000,0 days 00:01:04.305000,,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,1
847,ocon,renault,8,8,14,5473.195,Finished,7/5/2020 13:10,71,14.0,0 days 00:01:04.933000,0 days 00:01:04.643000,,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,1
848,giovinazzi,alfa,9,9,18,5476.885,Finished,7/5/2020 13:10,71,18.0,0 days 00:01:05.175000,,,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,1
849,vettel,ferrari,10,10,11,5480.284,Finished,7/5/2020 13:10,71,11.0,0 days 00:01:04.554000,0 days 00:01:04.206000,,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,1
850,latifi,williams,11,11,20,5487.389,Finished,7/5/2020 13:10,71,20.0,0 days 00:01:05.757000,,,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,1
851,kvyat,alphatauri,12,12,13,,Suspension,7/5/2020 13:10,71,13.0,0 days 00:01:05.031000,0 days 00:01:04.431000,,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,1
852,albon,red_bull,13,13,4,,Electronics,7/5/2020 13:10,71,5.0,0 days 00:01:04.661000,0 days 00:01:03.746000,0 days 00:01:03.868000,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,1
853,raikkonen,alfa,14,R,19,,Wheel,7/5/2020 13:10,71,19.0,0 days 00:01:05.224000,,,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,0
854,russell,williams,15,R,17,,Fuel pressure,7/5/2020 13:10,71,17.0,0 days 00:01:05.167000,,,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,0
855,grosjean,haas,16,R,15,,Brakes,7/5/2020 13:10,71,15.0,0 days 00:01:05.094000,0 days 00:01:04.691000,,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,0
856,kevin_magnussen,haas,17,R,16,,Brakes,7/5/2020 13:10,71,16.0,0 days 00:01:05.164000,,,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,2020,Pre-Season Test 1,306578,0
